OrderID,Date,Country,Device,Item_Detail,Unitprice,Quantity,Sales
20190481,5/27/2019,Australia,Tablet,Canned Food,500,478,239000
20190482,5/27/2019,USA,Mobile,Canned Food,500,492,246000
20190483,5/28/2019,Canada,Desktop,Frozen Food,330,112,36960
20190484,5/28/2019,Australia,Mobile,Beverage,200,291,58200
20190485,5/28/2019,Thailand,Desktop,Frozen Food,330,376,124080
20190486,5/28/2019,Australia,Tablet,Frozen Food,330,427,140910
20190487,5/29/2019,Canada,Tablet,Frozen Food,330,385,127050
20190488,5/29/2019,USA,Desktop,Frozen Food,330,321,105930
20190489,5/30/2019,Thailand,Mobile,Frozen Food,330,331,109230
20190490,5/30/2019,Australia,Mobile,Dried Food,450,386,173700
20190491,5/30/2019,Canada,Mobile,Dried Food,450,449,202050
20190492,5/30/2019,Australia,Desktop,Beverage,200,461,92200
20190493,5/30/2019,Thailand,Desktop,Canned Food,500,233,116500
20190494,5/31/2019,USA,Tablet,Beverage,200,317,63400
20190495,5/31/2019,Australia,Desktop,Frozen Food,330,368,121440
20190496,5/31/2019,USA,Tablet,Frozen Food,330,364,120120
20190497,5/31/2019,USA,Mobile,Beverage,200,331,66200
20190498,5/31/2019,USA,Desktop,Canned Food,500,452,226000
20190499,6/1/2019,Canada,Mobile,Frozen Food,330,366,120780
20190500,6/1/2019,Thailand,Mobile,Beverage,200,377,75400
20190501,6/1/2019,USA,Tablet,Frozen Food,330,366,120780
20190502,6/2/2019,USA,Tablet,Canned Food,500,270,135000
20190503,6/2/2019,Thailand,Mobile,Dried Food,450,428,192600
20190504,6/3/2019,USA,Tablet,Beverage,200,200,40000
20190505,6/3/2019,USA,Tablet,Frozen Food,330,451,148830
20190506,6/3/2019,Canada,Mobile,Dried Food,450,107,48150
20190507,6/3/2019,Australia,Tablet,Canned Food,500,443,221500
20190508,6/3/2019,Thailand,Mobile,Dried Food,450,372,167400
20190509,6/4/2019,USA,Mobile,Dried Food,450,431,193950
20190510,6/4/2019,Canada,Desktop,Canned Food,500,482,241000
20190511,6/4/2019,Thailand,Desktop,Canned Food,500,336,168000
20190512,6/5/2019,Australia,Tablet,Dried Food,450,391,175950
20190513,6/5/2019,Australia,Mobile,Frozen Food,330,261,86130
20190514,6/5/2019,USA,Desktop,Dried Food,450,462,207900
20190515,6/5/2019,Thailand,Desktop,Beverage,200,488,97600
20190516,6/5/2019,USA,Desktop,Frozen Food,330,105,34650
20190517,6/6/2019,Thailand,Tablet,Dried Food,450,319,143550
20190518,6/6/2019,Australia,Mobile,Canned Food,500,341,170500
20190519,6/6/2019,Canada,Desktop,Dried Food,450,220,99000
20190520,6/7/2019,Thailand,Mobile,Dried Food,450,387,174150
20190521,6/7/2019,USA,Desktop,Frozen Food,330,212,69960
20190522,6/7/2019,Canada,Tablet,Canned Food,500,434,217000
20190523,6/7/2019,Australia,Desktop,Dried Food,450,422,189900
20190524,6/7/2019,Thailand,Desktop,Canned Food,500,119,59500
20190525,6/7/2019,Canada,Tablet,Dried Food,450,140,63000
20190526,6/8/2019,Thailand,Desktop,Frozen Food,330,314,103620
20190527,6/8/2019,Canada,Mobile,Beverage,200,453,90600
20190528,6/8/2019,USA,Mobile,Dried Food,450,215,96750
20190529,6/9/2019,Australia,Mobile,Beverage,200,294,58800
20190530,6/9/2019,USA,Tablet,Frozen Food,330,150,49500
20190531,6/9/2019,Australia,Mobile,Canned Food,500,491,245500
20190532,6/9/2019,Canada,Tablet,Dried Food,450,188,84600
20190533,6/9/2019,USA,Mobile,Beverage,200,483,96600
20190534,6/9/2019,Canada,Desktop,Frozen Food,330,128,42240
20190535,6/10/2019,Canada,Tablet,Frozen Food,330,395,130350
20190536,6/11/2019,USA,Desktop,Dried Food,450,214,96300
20190537,6/11/2019,Australia,Tablet,Dried Food,450,410,184500
20190538,6/11/2019,Thailand,Mobile,Frozen Food,330,392,129360
20190539,6/11/2019,Thailand,Mobile,Dried Food,450,263,118350
20190540,6/11/2019,Canada,Mobile,Beverage,200,111,22200
20190541,6/12/2019,USA,Desktop,Canned Food,500,266,133000
20190542,6/12/2019,Canada,Tablet,Beverage,200,275,55000
20190543,6/13/2019,USA,Desktop,Frozen Food,330,302,99660
20190544,6/13/2019,USA,Desktop,Beverage,200,142,28400
20190545,6/14/2019,Canada,Tablet,Beverage,200,107,21400
20190546,6/14/2019,USA,Mobile,Dried Food,450,262,117900
20190547,6/15/2019,USA,Desktop,Canned Food,500,108,54000
20190548,6/15/2019,Thailand,Tablet,Dried Food,450,159,71550
20190549,6/15/2019,Thailand,Mobile,Beverage,200,447,89400
20190550,6/15/2019,Australia,Mobile,Canned Food,500,442,221000
20190551,6/16/2019,Canada,Tablet,Beverage,200,259,51800
20190552,6/16/2019,USA,Mobile,Dried Food,450,297,133650
20190553,6/16/2019,USA,Desktop,Canned Food,500,233,116500
20190554,6/16/2019,Australia,Mobile,Beverage,200,123,24600
20190555,6/17/2019,USA,Mobile,Frozen Food,330,260,85800
20190556,6/17/2019,Canada,Desktop,Canned Food,500,331,165500
20190557,6/17/2019,USA,Tablet,Frozen Food,330,380,125400
20190558,6/18/2019,Canada,Tablet,Canned Food,500,132,66000
20190559,6/19/2019,Australia,Tablet,Beverage,200,226,45200
20190560,6/19/2019,Thailand,Mobile,Dried Food,450,106,47700
20190561,6/20/2019,USA,Tablet,Frozen Food,330,441,145530
20190562,6/20/2019,Thailand,Tablet,Dried Food,450,101,45450
20190563,6/20/2019,Thailand,Desktop,Dried Food,450,289,130050
20190564,6/20/2019,Canada,Mobile,Frozen Food,330,357,117810
20190565,6/20/2019,Australia,Tablet,Dried Food,450,181,81450
20190566,6/20/2019,Canada,Mobile,Dried Food,450,290,130500
20190567,6/21/2019,Thailand,Tablet,Canned Food,500,163,81500
20190568,6/21/2019,Australia,Mobile,Beverage,200,293,58600
20190569,6/21/2019,USA,Desktop,Canned Food,500,205,102500
20190570,6/21/2019,Thailand,Mobile,Canned Food,500,151,75500
20190571,6/21/2019,Thailand,Mobile,Frozen Food,330,103,33990
20190572,6/22/2019,Thailand,Mobile,Dried Food,450,152,68400
20190573,6/22/2019,USA,Mobile,Canned Food,500,402,201000
20190574,6/22/2019,USA,Mobile,Beverage,200,169,33800
20190575,6/23/2019,USA,Mobile,Beverage,200,311,62200
20190576,6/23/2019,Canada,Mobile,Canned Food,500,122,61000
20190577,6/24/2019,Canada,Mobile,Frozen Food,330,373,123090
20190578,6/24/2019,Australia,Mobile,Beverage,200,287,57400
20190579,6/24/2019,Thailand,Tablet,Dried Food,450,241,108450
20190580,6/25/2019,Canada,Desktop,Dried Food,450,358,161100
20190581,6/25/2019,USA,Mobile,Beverage,200,347,69400
20190582,6/25/2019,USA,Desktop,Beverage,200,397,79400
20190583,6/25/2019,USA,Mobile,Canned Food,500,225,112500
20190584,6/25/2019,Thailand,Mobile,Canned Food,500,273,136500
20190585,6/26/2019,Australia,Mobile,Dried Food,450,301,135450
20190586,6/26/2019,Australia,Mobile,Canned Food,500,187,93500
20190587,6/26/2019,Canada,Mobile,Canned Food,500,397,198500
20190588,6/26/2019,Australia,Tablet,Beverage,200,332,66400
20190589,6/26/2019,Canada,Mobile,Beverage,200,281,56200
20190590,6/26/2019,Thailand,Mobile,Beverage,200,488,97600
20190591,6/26/2019,Canada,Desktop,Frozen Food,330,264,87120
20190592,6/26/2019,Thailand,Mobile,Canned Food,500,481,240500
20190593,6/26/2019,Canada,Tablet,Beverage,200,282,56400
20190594,6/26/2019,USA,Mobile,Frozen Food,330,404,133320
20190595,6/26/2019,USA,Mobile,Dried Food,450,434,195300
20190596,6/27/2019,Thailand,Mobile,Dried Food,450,130,58500
20190597,6/27/2019,USA,Desktop,Dried Food,450,491,220950
20190598,6/28/2019,Australia,Tablet,Dried Food,450,186,83700
20190599,6/28/2019,Thailand,Tablet,Beverage,200,200,40000
20190600,6/29/2019,Thailand,Tablet,Frozen Food,330,182,60060
20190601,6/29/2019,Australia,Mobile,Canned Food,500,269,134500
20190602,6/29/2019,Australia,Tablet,Beverage,200,424,84800
20190603,6/30/2019,USA,Tablet,Canned Food,500,364,182000
20190604,6/30/2019,Australia,Tablet,Dried Food,450,386,173700
20190605,6/30/2019,Canada,Mobile,Frozen Food,330,479,158070
20190606,7/1/2019,Canada,Mobile,Beverage,200,504,100800
20190607,7/1/2019,Thailand,Tablet,Beverage,200,268,53600
20190608,7/2/2019,Thailand,Mobile,Frozen Food,330,478,157740
20190609,7/2/2019,Thailand,Desktop,Frozen Food,330,220,72600
20190610,7/2/2019,USA,Desktop,Frozen Food,330,178,58740
20190611,7/2/2019,Australia,Tablet,Dried Food,450,265,119250
20190612,7/3/2019,USA,Mobile,Dried Food,450,178,80100
20190613,7/3/2019,Canada,Desktop,Dried Food,450,225,101250
20190614,7/3/2019,Australia,Mobile,Beverage,200,402,80400
20190615,7/3/2019,Canada,Tablet,Beverage,200,184,36800
20190616,7/4/2019,USA,Tablet,Canned Food,500,444,222000
20190617,7/4/2019,Australia,Mobile,Frozen Food,330,340,112200
20190618,7/5/2019,Thailand,Tablet,Beverage,200,204,40800
20190619,7/5/2019,Thailand,Tablet,Frozen Food,330,348,114840
20190620,7/5/2019,Thailand,Desktop,Frozen Food,330,179,59070
20190621,7/5/2019,Australia,Desktop,Canned Food,500,541,270500
20190622,7/5/2019,Thailand,Mobile,Dried Food,450,538,242100
20190623,7/5/2019,Australia,Mobile,Canned Food,500,391,195500
20190624,7/5/2019,Thailand,Tablet,Frozen Food,330,489,161370
20190625,7/6/2019,Canada,Tablet,Beverage,200,439,87800
20190626,7/6/2019,USA,Mobile,Canned Food,500,437,218500
20190627,7/7/2019,USA,Tablet,Dried Food,450,556,250200
20190628,7/7/2019,Australia,Desktop,Frozen Food,330,454,149820
20190629,7/7/2019,Australia,Mobile,Frozen Food,330,371,122430
20190630,7/7/2019,Australia,Tablet,Dried Food,450,278,125100
20190631,7/7/2019,Australia,Desktop,Frozen Food,330,405,133650
20190632,7/7/2019,Canada,Mobile,Frozen Food,330,481,158730
20190633,7/8/2019,USA,Mobile,Dried Food,450,442,198900
20190634,7/8/2019,Thailand,Desktop,Beverage,200,474,94800
20190635,7/8/2019,USA,Tablet,Frozen Food,330,477,157410
20190636,7/8/2019,Australia,Tablet,Frozen Food,330,517,170610
20190637,7/8/2019,Australia,Desktop,Beverage,200,547,109400
20190638,7/9/2019,Australia,Desktop,Beverage,200,170,34000
20190639,7/11/2019,Canada,Mobile,Dried Food,450,366,164700
20190640,7/11/2019,Canada,Mobile,Dried Food,450,199,89550
20190641,7/11/2019,Australia,Mobile,Dried Food,450,389,175050
20190642,7/11/2019,Australia,Desktop,Frozen Food,330,216,71280
20190643,7/12/2019,Thailand,Mobile,Beverage,200,496,99200
20190644,7/12/2019,Thailand,Mobile,Frozen Food,330,449,148170
20190645,7/13/2019,Canada,Tablet,Canned Food,500,436,218000
20190646,7/13/2019,Canada,Mobile,Beverage,200,410,82000
20190647,7/13/2019,Australia,Mobile,Dried Food,450,233,104850
20190648,7/13/2019,Australia,Mobile,Canned Food,500,316,158000
20190649,7/15/2019,Australia,Desktop,Beverage,200,433,86600
20190650,7/15/2019,USA,Tablet,Canned Food,500,197,98500
20190651,7/15/2019,Thailand,Mobile,Frozen Food,330,284,93720
20190652,7/15/2019,Thailand,Tablet,Frozen Food,330,425,140250
20190653,7/16/2019,Australia,Desktop,Frozen Food,330,518,170940
20190654,7/16/2019,USA,Desktop,Frozen Food,330,524,172920
20190655,7/17/2019,Thailand,Desktop,Dried Food,450,552,248400
20190656,7/17/2019,Canada,Mobile,Dried Food,450,273,122850
20190657,7/17/2019,Thailand,Tablet,Frozen Food,330,241,79530
20190658,7/17/2019,Australia,Desktop,Canned Food,500,388,194000
20190659,7/18/2019,USA,Desktop,Frozen Food,330,240,79200
20190660,7/18/2019,Australia,Mobile,Frozen Food,330,479,158070
20190661,7/18/2019,USA,Mobile,Dried Food,450,227,102150
20190662,7/19/2019,Australia,Mobile,Beverage,200,310,62000
20190663,7/20/2019,USA,Tablet,Frozen Food,330,225,74250
20190664,7/20/2019,Australia,Tablet,Frozen Food,330,221,72930
20190665,7/20/2019,Australia,Mobile,Canned Food,500,195,97500
20190666,7/20/2019,Canada,Desktop,Frozen Food,330,470,155100
20190667,7/20/2019,Australia,Mobile,Beverage,200,481,96200
20190668,7/20/2019,USA,Tablet,Dried Food,450,332,149400
20190669,7/21/2019,Thailand,Desktop,Dried Food,450,254,114300
20190670,7/21/2019,Australia,Desktop,Frozen Food,330,215,70950
20190671,7/22/2019,Thailand,Desktop,Canned Food,500,352,176000
20190672,7/23/2019,USA,Tablet,Frozen Food,330,242,79860
20190673,7/23/2019,Australia,Mobile,Beverage,200,483,96600
20190674,7/24/2019,Canada,Desktop,Beverage,200,518,103600
20190675,7/24/2019,Canada,Desktop,Frozen Food,330,442,145860
20190676,7/24/2019,Thailand,Mobile,Frozen Food,330,378,124740
20190677,7/25/2019,Canada,Desktop,Beverage,200,193,38600
20190678,7/25/2019,USA,Mobile,Frozen Food,330,548,180840
20190679,7/25/2019,Australia,Tablet,Beverage,200,269,53800
20190680,7/25/2019,Australia,Mobile,Beverage,200,317,63400
20190681,7/25/2019,Canada,Mobile,Dried Food,450,282,126900
20190682,7/26/2019,Thailand,Mobile,Frozen Food,330,187,61710
20190683,7/26/2019,USA,Mobile,Frozen Food,330,262,86460
20190684,7/26/2019,USA,Mobile,Dried Food,450,394,177300
20190685,7/26/2019,USA,Mobile,Beverage,200,527,105400
20190686,7/26/2019,USA,Mobile,Frozen Food,330,529,174570
20190687,7/27/2019,USA,Mobile,Frozen Food,330,271,89430
20190688,7/27/2019,Canada,Mobile,Dried Food,450,346,155700
20190689,7/27/2019,Thailand,Mobile,Beverage,200,430,86000
20190690,7/28/2019,USA,Mobile,Frozen Food,330,513,169290
20190691,7/28/2019,USA,Mobile,Dried Food,450,523,235350
20190692,7/28/2019,Australia,Mobile,Canned Food,500,282,141000
20190693,7/28/2019,USA,Tablet,Canned Food,500,467,233500
20190694,7/28/2019,Thailand,Mobile,Canned Food,500,239,119500
20190695,7/28/2019,Thailand,Mobile,Canned Food,500,458,229000
20190696,7/28/2019,USA,Mobile,Frozen Food,330,205,67650
20190697,7/29/2019,Canada,Desktop,Frozen Food,330,333,109890
20190698,7/29/2019,Canada,Mobile,Canned Food,500,186,93000
20190699,7/30/2019,Canada,Mobile,Frozen Food,330,194,64020
20190700,7/30/2019,Thailand,Desktop,Frozen Food,330,233,76890
20190701,7/30/2019,Thailand,Mobile,Beverage,200,293,58600
20190702,7/30/2019,Australia,Mobile,Dried Food,450,376,169200
20190703,7/31/2019,Thailand,Mobile,Frozen Food,330,184,60720
20190704,7/31/2019,Canada,Mobile,Dried Food,450,401,180450
20190705,7/31/2019,USA,Tablet,Frozen Food,330,558,184140
20190706,7/31/2019,USA,Tablet,Canned Food,500,498,249000
20190707,7/31/2019,Canada,Tablet,Frozen Food,330,255,84150
20190708,8/1/2019,USA,Mobile,Canned Food,500,237,118500
20190709,8/2/2019,Canada,Tablet,Frozen Food,330,252,83160
20190710,8/2/2019,Australia,Desktop,Beverage,200,441,88200
20190711,8/2/2019,Canada,Desktop,Canned Food,500,239,119500
20190712,8/3/2019,USA,Desktop,Canned Food,500,486,243000
20190713,8/3/2019,Canada,Desktop,Beverage,200,282,56400
20190714,8/4/2019,Canada,Tablet,Canned Food,500,170,85000
20190715,8/4/2019,Thailand,Mobile,Frozen Food,330,266,87780
20190716,8/4/2019,Canada,Tablet,Frozen Food,330,354,116820
20190717,8/4/2019,Australia,Mobile,Beverage,200,380,76000
20190718,8/4/2019,USA,Mobile,Dried Food,450,406,182700
20190719,8/5/2019,Canada,Mobile,Canned Food,500,465,232500
20190720,8/5/2019,Thailand,Mobile,Dried Food,450,382,171900
20190721,8/5/2019,Australia,Tablet,Beverage,200,288,57600
20190722,8/5/2019,Canada,Mobile,Canned Food,500,379,189500
20190723,8/5/2019,Thailand,Mobile,Frozen Food,330,287,94710
20190724,8/5/2019,Canada,Tablet,Canned Food,500,184,92000
20190725,8/5/2019,Australia,Desktop,Canned Food,500,470,235000
20190726,8/5/2019,Thailand,Tablet,Frozen Food,330,273,90090
20190727,8/6/2019,Australia,Desktop,Frozen Food,330,170,56100
20190728,8/6/2019,Canada,Desktop,Frozen Food,330,179,59070
20190729,8/6/2019,Australia,Mobile,Dried Food,450,404,181800
20190730,8/6/2019,Thailand,Mobile,Canned Food,500,317,158500
20190731,8/6/2019,Canada,Mobile,Canned Food,500,128,64000
20190732,8/6/2019,USA,Desktop,Beverage,200,473,94600
20190733,8/6/2019,Canada,Tablet,Dried Food,450,434,195300
20190734,8/7/2019,Canada,Tablet,Canned Food,500,128,64000
20190735,8/7/2019,USA,Desktop,Frozen Food,330,229,75570
20190736,8/8/2019,Canada,Desktop,Canned Food,500,361,180500
20190737,8/8/2019,Thailand,Mobile,Beverage,200,346,69200
20190738,8/9/2019,USA,Mobile,Frozen Food,330,120,39600
20190739,8/9/2019,USA,Mobile,Beverage,200,294,58800
20190740,8/10/2019,USA,Desktop,Dried Food,450,458,206100
20190741,8/10/2019,USA,Desktop,Beverage,200,324,64800
20190742,8/10/2019,Canada,Desktop,Beverage,200,500,100000
20190743,8/11/2019,USA,Mobile,Frozen Food,330,114,37620
20190744,8/11/2019,Canada,Tablet,Beverage,200,136,27200
20190745,8/11/2019,Australia,Mobile,Beverage,200,148,29600
20190746,8/11/2019,USA,Mobile,Canned Food,500,485,242500
20190747,8/11/2019,Australia,Tablet,Canned Food,500,124,62000
20190748,8/11/2019,Thailand,Mobile,Canned Food,500,405,202500
20190749,8/12/2019,USA,Tablet,Frozen Food,330,477,157410
20190750,8/12/2019,USA,Mobile,Beverage,200,319,63800
20190751,8/12/2019,Canada,Tablet,Canned Food,500,451,225500
20190752,8/12/2019,Australia,Mobile,Dried Food,450,285,128250
20190753,8/12/2019,Canada,Mobile,Frozen Food,330,352,116160
20190754,8/13/2019,Australia,Tablet,Frozen Food,330,416,137280
20190755,8/14/2019,Canada,Mobile,Beverage,200,465,93000
20190756,8/14/2019,Thailand,Desktop,Canned Food,500,349,174500
20190757,8/14/2019,Canada,Mobile,Frozen Food,330,229,75570
20190758,8/15/2019,Australia,Tablet,Frozen Food,330,211,69630
20190759,8/15/2019,Australia,Desktop,Canned Food,500,200,100000
20190760,8/15/2019,Australia,Mobile,Frozen Food,330,152,50160
20190761,8/15/2019,Thailand,Desktop,Canned Food,500,175,87500
20190762,8/16/2019,Thailand,Mobile,Canned Food,500,119,59500
20190763,8/16/2019,Canada,Mobile,Beverage,200,268,53600
20190764,8/16/2019,USA,Mobile,Dried Food,450,249,112050
20190765,8/16/2019,Thailand,Tablet,Beverage,200,368,73600
20190766,8/16/2019,Thailand,Mobile,Beverage,200,165,33000
20190767,8/16/2019,USA,Desktop,Canned Food,500,104,52000
20190768,8/17/2019,USA,Desktop,Frozen Food,330,288,95040
20190769,8/17/2019,Canada,Mobile,Dried Food,450,242,108900
20190770,8/17/2019,Thailand,Tablet,Dried Food,450,205,92250
20190771,8/18/2019,Canada,Mobile,Frozen Food,330,241,79530
20190772,8/18/2019,Australia,Mobile,Canned Food,500,320,160000
20190773,8/18/2019,Thailand,Desktop,Frozen Food,330,439,144870
20190774,8/19/2019,Thailand,Desktop,Beverage,200,301,60200
20190775,8/19/2019,Thailand,Mobile,Frozen Food,330,382,126060
20190776,8/20/2019,Thailand,Desktop,Dried Food,450,203,91350
20190777,8/20/2019,Australia,Desktop,Dried Food,450,413,185850
20190778,8/20/2019,Australia,Mobile,Frozen Food,330,343,113190
20190779,8/21/2019,Canada,Desktop,Dried Food,450,100,45000
20190780,8/21/2019,Canada,Tablet,Frozen Food,330,300,99000
20190781,8/21/2019,Thailand,Desktop,Frozen Food,330,389,128370
20190782,8/22/2019,Canada,Mobile,Beverage,200,394,78800
20190783,8/22/2019,USA,Mobile,Frozen Food,330,262,86460
20190784,8/22/2019,Canada,Tablet,Frozen Food,330,259,85470
20190785,8/22/2019,Australia,Tablet,Frozen Food,330,435,143550
20190786,8/22/2019,Australia,Tablet,Beverage,200,452,90400
20190787,8/23/2019,Thailand,Mobile,Frozen Food,330,138,45540
20190788,8/23/2019,Canada,Desktop,Beverage,200,180,36000
20190789,8/23/2019,USA,Mobile,Dried Food,450,385,173250
20190790,8/23/2019,Canada,Mobile,Beverage,200,451,90200
20190791,8/24/2019,Australia,Mobile,Frozen Food,330,402,132660
20190792,8/24/2019,Canada,Desktop,Beverage,200,392,78400
20190793,8/25/2019,USA,Tablet,Canned Food,500,318,159000
20190794,8/26/2019,Thailand,Mobile,Frozen Food,330,372,122760
20190795,8/27/2019,Canada,Mobile,Dried Food,450,113,50850
20190796,8/27/2019,Thailand,Mobile,Dried Food,450,173,77850
20190797,8/28/2019,Australia,Mobile,Canned Food,500,123,61500
20190798,8/28/2019,Australia,Mobile,Frozen Food,330,180,59400
20190799,8/28/2019,USA,Desktop,Canned Food,500,450,225000
20190800,8/28/2019,Thailand,Mobile,Frozen Food,330,405,133650
20190801,8/29/2019,Thailand,Tablet,Canned Food,500,409,204500
20190802,8/29/2019,USA,Mobile,Canned Food,500,184,92000
20190803,8/30/2019,Thailand,Mobile,Dried Food,450,218,98100
20190804,8/30/2019,Australia,Desktop,Beverage,200,178,35600
20190805,8/30/2019,Thailand,Mobile,Canned Food,500,211,105500
20190806,8/30/2019,Canada,Desktop,Frozen Food,330,398,131340
20190807,8/31/2019,Thailand,Desktop,Beverage,200,111,22200
20190808,8/31/2019,Australia,Tablet,Canned Food,500,289,144500
20190809,9/1/2019,Australia,Desktop,Frozen Food,330,177,58410
20190810,9/1/2019,USA,Tablet,Dried Food,450,367,165150
20190811,9/1/2019,Canada,Mobile,Dried Food,450,462,207900
20190812,9/1/2019,USA,Desktop,Dried Food,450,444,199800
20190813,9/2/2019,Canada,Tablet,Dried Food,450,196,88200
20190814,9/2/2019,USA,Mobile,Canned Food,500,459,229500
20190815,9/3/2019,Canada,Mobile,Canned Food,500,255,127500
20190816,9/3/2019,Thailand,Mobile,Beverage,200,362,72400
20190817,9/3/2019,Australia,Tablet,Canned Food,500,445,222500
20190818,9/3/2019,Canada,Desktop,Beverage,200,196,39200
20190819,9/3/2019,Australia,Tablet,Canned Food,500,257,128500
20190820,9/4/2019,Australia,Tablet,Frozen Food,330,498,164340
20190821,9/4/2019,Thailand,Desktop,Frozen Food,330,244,80520
20190822,9/4/2019,Thailand,Mobile,Canned Food,500,438,219000
20190823,9/4/2019,Canada,Mobile,Dried Food,450,159,71550
20190824,9/5/2019,Thailand,Mobile,Dried Food,450,107,48150
20190825,9/5/2019,Canada,Tablet,Canned Food,500,324,162000
20190826,9/5/2019,USA,Desktop,Canned Food,500,154,77000
20190827,9/5/2019,Australia,Tablet,Beverage,200,310,62000
20190828,9/5/2019,Canada,Tablet,Dried Food,450,411,184950
20190829,9/5/2019,Australia,Desktop,Canned Food,500,223,111500
20190830,9/6/2019,Thailand,Desktop,Dried Food,450,484,217800
20190831,9/6/2019,Thailand,Mobile,Dried Food,450,386,173700
20190832,9/6/2019,Australia,Tablet,Canned Food,500,425,212500
20190833,9/7/2019,USA,Tablet,Canned Food,500,164,82000
20190834,9/7/2019,Australia,Desktop,Frozen Food,330,389,128370
20190835,9/7/2019,USA,Tablet,Frozen Food,330,474,156420
20190836,9/7/2019,USA,Mobile,Dried Food,450,105,47250
20190837,9/7/2019,Australia,Tablet,Beverage,200,452,90400
20190838,9/7/2019,Australia,Mobile,Frozen Food,330,252,83160
20190839,9/8/2019,USA,Mobile,Canned Food,500,179,89500
20190840,9/8/2019,USA,Mobile,Frozen Food,330,158,52140
20190841,9/9/2019,Australia,Tablet,Canned Food,500,186,93000
20190842,9/9/2019,USA,Mobile,Frozen Food,330,178,58740
20190843,9/9/2019,USA,Tablet,Beverage,200,363,72600
20190844,9/9/2019,Australia,Tablet,Frozen Food,330,391,129030
20190845,9/10/2019,Canada,Mobile,Beverage,200,130,26000
20190846,9/10/2019,Thailand,Tablet,Canned Food,500,204,102000
20190847,9/10/2019,USA,Mobile,Frozen Food,330,106,34980
20190848,9/10/2019,Canada,Mobile,Canned Food,500,448,224000
20190849,9/10/2019,Australia,Tablet,Frozen Food,330,401,132330
20190850,9/11/2019,Thailand,Desktop,Canned Food,500,436,218000
20190851,9/11/2019,Australia,Desktop,Frozen Food,330,460,151800
20190852,9/11/2019,USA,Mobile,Canned Food,500,234,117000
20190853,9/11/2019,Canada,Desktop,Dried Food,450,332,149400
20190854,9/11/2019,Australia,Mobile,Canned Food,500,450,225000
20190855,9/12/2019,Australia,Desktop,Beverage,200,457,91400
20190856,9/12/2019,Canada,Mobile,Frozen Food,330,180,59400
20190857,9/12/2019,USA,Tablet,Frozen Food,330,177,58410
20190858,9/12/2019,Australia,Tablet,Dried Food,450,334,150300
20190859,9/12/2019,USA,Desktop,Dried Food,450,218,98100
20190860,9/12/2019,USA,Tablet,Canned Food,500,317,158500
20190861,9/13/2019,USA,Mobile,Canned Food,500,490,245000
20190862,9/14/2019,Australia,Desktop,Dried Food,450,432,194400
20190863,9/14/2019,Thailand,Desktop,Canned Food,500,315,157500
20190864,9/15/2019,USA,Tablet,Frozen Food,330,234,77220
20190865,9/15/2019,Canada,Mobile,Frozen Food,330,288,95040
20190866,9/16/2019,USA,Mobile,Beverage,200,353,70600
20190867,9/16/2019,USA,Mobile,Canned Food,500,247,123500
20190868,9/16/2019,Australia,Mobile,Frozen Food,330,121,39930
20190869,9/17/2019,USA,Desktop,Beverage,200,152,30400
20190870,9/17/2019,Canada,Mobile,Frozen Food,330,361,119130
20190871,9/17/2019,USA,Tablet,Canned Food,500,126,63000
20190872,9/18/2019,USA,Mobile,Dried Food,450,481,216450
20190873,9/18/2019,Thailand,Mobile,Beverage,200,465,93000
20190874,9/18/2019,Australia,Mobile,Beverage,200,445,89000
20190875,9/18/2019,Thailand,Tablet,Canned Food,500,289,144500
20190876,9/19/2019,Australia,Mobile,Canned Food,500,435,217500
20190877,9/19/2019,Australia,Desktop,Frozen Food,330,343,113190
20190878,9/19/2019,Thailand,Mobile,Dried Food,450,321,144450
20190879,9/20/2019,USA,Mobile,Canned Food,500,255,127500
20190880,9/20/2019,Thailand,Mobile,Frozen Food,330,500,165000
20190881,9/20/2019,USA,Mobile,Beverage,200,286,57200
20190882,9/21/2019,USA,Mobile,Frozen Food,330,363,119790
20190883,9/21/2019,Thailand,Mobile,Frozen Food,330,316,104280
20190884,9/21/2019,Australia,Mobile,Frozen Food,330,170,56100
20190885,9/22/2019,USA,Mobile,Beverage,200,356,71200
20190886,9/22/2019,Canada,Desktop,Canned Food,500,447,223500
20190887,9/22/2019,Canada,Mobile,Canned Food,500,255,127500
20190888,9/23/2019,USA,Mobile,Frozen Food,330,331,109230
20190889,9/23/2019,Canada,Desktop,Frozen Food,330,280,92400
20190890,9/23/2019,Australia,Tablet,Dried Food,450,118,53100
20190891,9/24/2019,USA,Mobile,Beverage,200,355,71000
20190892,9/25/2019,Australia,Mobile,Canned Food,500,336,168000
20190893,9/25/2019,Australia,Tablet,Beverage,200,441,88200
20190894,9/27/2019,Thailand,Mobile,Beverage,200,261,52200
20190895,9/27/2019,Canada,Mobile,Canned Food,500,145,72500
20190896,9/27/2019,USA,Mobile,Frozen Food,330,310,102300
20190897,9/28/2019,Canada,Desktop,Dried Food,450,348,156600
20190898,9/28/2019,USA,Mobile,Canned Food,500,260,130000
20190899,9/28/2019,USA,Mobile,Beverage,200,479,95800
20190900,9/28/2019,Canada,Mobile,Beverage,200,313,62600
20190901,9/29/2019,Thailand,Tablet,Canned Food,500,444,222000
20190902,9/29/2019,Thailand,Mobile,Frozen Food,330,474,156420
